src,dst,st,et,p,sp,dp,ct,ir
153.25.121.118,172.28.20.14,1257264724894507,1257264727912602,27,39715,80,abortive,
153.25.121.118,172.28.20.14,1257266616934491,1257266619940174,23,57653,80,abortive,
153.25.121.118,172.28.20.14,1257267750871759,1257267753877797,23,35175,80,abortive,
153.25.121.118,172.28.20.14,1257303059844969,1257303062848944,23,37025,80,abortive,
153.25.121.118,172.28.20.14,1257377565861527,1257377568867939,23,33847,80,abortive,
153.25.121.118,172.28.20.14,1257389498868943,1257389501872868,23,36208,80,abortive,
153.25.121.118,172.28.20.14,1257421579856968,1257421582861018,23,37841,80,abortive,
153.25.121.118,172.28.20.14,1257422232884005,1257422235888669,23,54828,80,abortive,
153.25.121.118,172.28.20.14,1257439684834183,1257439687838132,23,50948,80,abortive,
153.25.121.118,172.28.20.14,1257446072810943,1257446075815292,23,49127,80,abortive,
153.25.121.118,172.28.20.14,1257455206852011,1257455209856222,23,56128,80,abortive,
153.25.121.118,172.28.20.14,1257503183863434,1257503186867572,23,51133,80,abortive,
153.25.121.118,172.28.20.14,1257512803854660,1257512806858615,23,57932,80,abortive,
153.25.121.118,172.28.20.14,1257515523898338,1257515526902965,23,51779,80,abortive,
153.25.121.118,172.28.20.14,1257536584896473,1257536587900554,23,60493,80,abortive,
153.25.121.118,172.28.20.14,1257554435930428,1257554438937381,23,41104,80,abortive,
153.25.121.118,172.28.20.14,1257586567875528,1257586570879464,23,55739,80,abortive,
