src,dst,st,et,p,sp,dp,ct,ir
172.28.220.39,70.98.1.1,1257259141854472,1257259142879055,19,49406,25,abortive,
70.98.1.1,172.28.220.39,1257259141857173,1257259141857378,2,45392,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259143905727,1257259145042511,19,52228,25,abortive,
70.98.1.1,172.28.220.39,1257259143908178,1257259143908327,2,39545,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259145971009,1257259147194903,19,60326,25,abortive,
70.98.1.1,172.28.220.39,1257259145973692,1257259145973841,2,43633,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259149086578,1257259150167970,19,43905,25,abortive,
70.98.1.1,172.28.220.39,1257259149089024,1257259149089174,2,51284,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259153236403,1257259154304035,19,41356,25,abortive,
70.98.1.1,172.28.220.39,1257259153238754,1257259153238903,2,41181,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259155297071,1257259156362204,19,34969,25,abortive,
70.98.1.1,172.28.220.39,1257259155299369,1257259155299519,2,39184,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259158506056,1257259159651695,19,59589,25,abortive,
70.98.1.1,172.28.220.39,1257259158508477,1257259158508630,2,32896,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259160590645,1257259161777290,19,54272,25,abortive,
70.98.1.1,172.28.220.39,1257259160593227,1257259160593373,2,55837,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259161648450,1257259162767877,19,60259,25,abortive,
70.98.1.1,172.28.220.39,1257259161650820,1257259161650968,2,57421,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259173071579,1257259174147472,19,53232,25,abortive,
70.98.1.1,172.28.220.39,1257259173074096,1257259173074246,2,49533,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259175131004,1257259176198126,19,50238,25,abortive,
70.98.1.1,172.28.220.39,1257259175133414,1257259175133568,2,34114,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259176162422,1257259177191071,19,44012,25,abortive,
70.98.1.1,172.28.220.39,1257259176164829,1257259176164989,2,56899,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259177190047,1257259178215635,19,58474,25,abortive,
70.98.1.1,172.28.220.39,1257259177192543,1257259177192696,2,52373,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259180258235,1257259181486254,19,34825,25,abortive,
70.98.1.1,172.28.220.39,1257259180260888,1257259180261038,2,60968,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259185472019,1257259186789017,21,48503,25,abortive,
70.98.1.1,172.28.220.39,1257259185474438,1257259185474600,2,53536,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259186604557,1257259187629065,19,58037,25,abortive,
70.98.1.1,172.28.220.39,1257259186606976,1257259186607156,2,36543,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259189678573,1257259190718947,19,41056,25,abortive,
70.98.1.1,172.28.220.39,1257259189680981,1257259189681136,2,47229,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257259191739175,1257259192914243,19,35662,25,abortive,
70.98.1.1,172.28.220.39,1257259191741684,1257259191741843,2,51802,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283622057521,1257283623317579,21,40636,25,abortive,
70.98.1.1,172.28.220.39,1257283622060035,1257283622060184,2,41227,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283627340149,1257283628515968,21,50649,25,abortive,
70.98.1.1,172.28.220.39,1257283627343024,1257283627343169,2,42442,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283632597179,1257283633686476,19,36254,25,abortive,
70.98.1.1,172.28.220.39,1257283632599553,1257283632599703,2,53694,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283637901104,1257283638977531,19,40714,25,abortive,
70.98.1.1,172.28.220.39,1257283637906614,1257283637906752,2,58689,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283642047931,1257283643121915,19,57811,25,abortive,
70.98.1.1,172.28.220.39,1257283642050373,1257283642050522,2,49347,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283644113386,1257283645306914,19,57547,25,abortive,
70.98.1.1,172.28.220.39,1257283644115670,1257283644115820,2,44446,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283645157820,1257283646265690,19,46194,25,abortive,
70.98.1.1,172.28.220.39,1257283645163503,1257283645163651,2,33918,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283646206758,1257283647334203,19,55897,25,abortive,
70.98.1.1,172.28.220.39,1257283646209156,1257283646209311,2,46487,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283649304372,1257283650378589,19,35586,25,abortive,
70.98.1.1,172.28.220.39,1257283649306849,1257283649306995,2,37294,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283650333382,1257283651383799,19,51829,25,abortive,
70.98.1.1,172.28.220.39,1257283650335751,1257283650335900,2,44032,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283655476871,1257283661331029,21,46542,25,abortive,
70.98.1.1,172.28.220.39,1257283655479367,1257283655479515,2,60072,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283662620878,1257283663693536,19,35638,25,abortive,
70.98.1.1,172.28.220.39,1257283662623247,1257283662623395,2,39804,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283664674034,1257283665771795,19,35837,25,abortive,
70.98.1.1,172.28.220.39,1257283664676291,1257283664676438,2,42899,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283665695102,1257283666873964,21,44619,25,abortive,
70.98.1.1,172.28.220.39,1257283665697552,1257283665697700,2,48666,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283668876097,1257283669980649,19,51216,25,abortive,
70.98.1.1,172.28.220.39,1257283668878765,1257283668878914,2,60773,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257283674034253,1257283675052312,19,44461,25,abortive,
70.98.1.1,172.28.220.39,1257283674036661,1257283674036809,2,60366,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359319907213,1257359320997200,19,54484,25,abortive,
70.98.1.1,172.28.220.39,1257359319909721,1257359319909870,2,60509,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359328165611,1257359329238594,19,59420,25,abortive,
70.98.1.1,172.28.220.39,1257359328168301,1257359328168452,2,42922,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359330207494,1257359331271540,19,48089,25,abortive,
70.98.1.1,172.28.220.39,1257359330210112,1257359330210309,2,36087,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359334353379,1257359335385572,19,51498,25,abortive,
70.98.1.1,172.28.220.39,1257359334355810,1257359334355963,2,49380,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359336414488,1257359337465518,19,33865,25,abortive,
70.98.1.1,172.28.220.39,1257359336416949,1257359336417109,2,38950,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359339489429,1257359340522077,19,56338,25,abortive,
70.98.1.1,172.28.220.39,1257359339491897,1257359339492049,2,42416,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359341551847,1257359342972399,19,40725,25,abortive,
70.98.1.1,172.28.220.39,1257359341554256,1257359341554408,2,40208,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359342585919,1257359344026048,21,36225,25,abortive,
70.98.1.1,172.28.220.39,1257359342588418,1257359342588571,2,57672,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359343719516,1257359344796062,19,59658,25,abortive,
70.98.1.1,172.28.220.39,1257359343721918,1257359343722069,2,51507,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359345790225,1257359346854362,19,39067,25,abortive,
70.98.1.1,172.28.220.39,1257359345792643,1257359345792838,2,56673,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359347853993,1257359348913959,19,32957,25,abortive,
70.98.1.1,172.28.220.39,1257359347856584,1257359347856796,2,37478,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359348888226,1257359349956289,19,55700,25,abortive,
70.98.1.1,172.28.220.39,1257359348890624,1257359348890776,2,56291,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359349907934,1257359350926201,19,42792,25,abortive,
70.98.1.1,172.28.220.39,1257359349910348,1257359349910503,2,35132,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359354004778,1257359355070750,19,39486,25,abortive,
70.98.1.1,172.28.220.39,1257359354007101,1257359354007250,2,60121,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359355026314,1257359356111161,19,47937,25,abortive,
70.98.1.1,172.28.220.39,1257359355028850,1257359355029058,2,46540,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359356059250,1257359357084643,19,47860,25,abortive,
70.98.1.1,172.28.220.39,1257359356061835,1257359356062030,2,56078,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359358122896,1257359359187493,19,55561,25,abortive,
70.98.1.1,172.28.220.39,1257359358125566,1257359358125770,2,55381,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359363263111,1257359364302351,19,33714,25,abortive,
70.98.1.1,172.28.220.39,1257359363265561,1257359363265713,2,42601,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359364294364,1257359365339188,19,47456,25,abortive,
70.98.1.1,172.28.220.39,1257359364296965,1257359364297146,2,46519,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359365332017,1257359366414630,19,54050,25,abortive,
70.98.1.1,172.28.220.39,1257359365334580,1257359365334765,2,42418,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359368432604,1257359369470143,19,39851,25,abortive,
70.98.1.1,172.28.220.39,1257359368435040,1257359368435203,2,39162,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359372588191,1257359373610194,19,45162,25,abortive,
70.98.1.1,172.28.220.39,1257359372590708,1257359372590857,2,38815,113,invalid,rst_during_handshake
172.28.220.39,70.98.1.1,1257359375666882,1257359378023080,19,58240,25,abortive,
70.98.1.1,172.28.220.39,1257359375669438,1257359375669594,2,34442,113,invalid,rst_during_handshake
