src,dst,st,et,p,sp,dp,ct,ir
172.28.198.147,64.180.1.1,1257265092982142,1257265094021148,19,60480,25,abortive,
64.180.1.1,172.28.198.147,1257265092985477,1257265092985630,2,39046,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265115831753,1257265117567710,21,58595,25,abortive,
64.180.1.1,172.28.198.147,1257265115834185,1257265115834339,2,48786,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265122293001,1257265123389266,19,58808,25,abortive,
64.180.1.1,172.28.198.147,1257265122295444,1257265122295594,2,53503,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265125413978,1257265126434014,19,43059,25,abortive,
64.180.1.1,172.28.198.147,1257265125416502,1257265125416653,2,53715,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265127464666,1257265128502197,19,43514,25,abortive,
64.180.1.1,172.28.198.147,1257265127467186,1257265127467340,2,56159,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265138831564,1257265139855764,19,48475,25,abortive,
64.180.1.1,172.28.198.147,1257265138834490,1257265138834640,2,42389,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265145025984,1257265146267733,21,53640,25,abortive,
64.180.1.1,172.28.198.147,1257265145046107,1257265145046265,2,57341,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265158191531,1257265159342136,19,42104,25,abortive,
64.180.1.1,172.28.198.147,1257265158193994,1257265158194145,2,38573,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265163357236,1257265164460618,19,47167,25,abortive,
64.180.1.1,172.28.198.147,1257265163359587,1257265163359739,2,55449,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265167478378,1257265168514608,21,38583,25,abortive,
64.180.1.1,172.28.198.147,1257265167496887,1257265167497036,2,46368,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265168526679,1257265169622279,19,47316,25,abortive,
64.180.1.1,172.28.198.147,1257265168529081,1257265168529232,2,43341,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265170618428,1257265171704572,19,42464,25,abortive,
64.180.1.1,172.28.198.147,1257265170620875,1257265170621025,2,40055,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265171654060,1257265172695426,19,44592,25,abortive,
64.180.1.1,172.28.198.147,1257265171656850,1257265171657046,2,52967,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265173710503,1257265174776691,19,57511,25,abortive,
64.180.1.1,172.28.198.147,1257265173713119,1257265173713298,2,40703,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265175777922,1257265176820028,19,58960,25,abortive,
64.180.1.1,172.28.198.147,1257265175780573,1257265175780791,2,37541,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265181089383,1257265182176675,19,40384,25,abortive,
64.180.1.1,172.28.198.147,1257265181091924,1257265181092116,2,51128,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265182140354,1257265183244863,19,50964,25,abortive,
64.180.1.1,172.28.198.147,1257265182142824,1257265182143094,2,33312,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265184234283,1257265185345257,19,48527,25,abortive,
64.180.1.1,172.28.198.147,1257265184236893,1257265184237122,2,35469,113,invalid,rst_during_handshake
172.28.198.147,64.180.1.1,1257265186306281,1257265187337088,19,53073,25,abortive,
64.180.1.1,172.28.198.147,1257265186308860,1257265186309074,2,59151,113,invalid,rst_during_handshake
