src,dst,st,et,p,sp,dp,ct,ir
16.16.174.14,172.28.4.7,1257257933809616,1257257933809616,1,47865,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257933809863,1257257933809863,1,35133,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257937808286,1257257937808286,1,56989,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257941806602,1257257941806602,1,59068,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257945804890,1257257945804890,1,59699,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257949803162,1257257949803162,1,54853,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257953801452,1257257953801452,1,16800,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257957799766,1257257957799766,1,39544,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257961798047,1257257961798047,1,60987,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257965796487,1257257965796487,1,54248,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257969794595,1257257980083735,10,8532,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257257973792989,1257257973792989,1,16513,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257977791143,1257257977791143,1,19544,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257981789431,1257257991285732,10,23112,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257257985787844,1257257985787844,1,37092,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257989785976,1257257989785976,1,3611,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257257993784237,1257258040084122,12,2175,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257257997782491,1257258007683415,8,18115,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257258001780740,1257258010882423,8,11417,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257258005779310,1257258005779310,1,16555,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258009779579,1257258020083676,4,37991,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258013779804,1257258023683759,4,43086,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258017780037,1257258021283711,3,59922,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258021780268,1257258026083821,3,16072,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258740803601,1257258740803601,1,30788,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258740804069,1257258740804069,1,56401,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258744804719,1257258744804719,1,41293,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258748805114,1257258748805114,1,48909,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258752805556,1257258752805556,1,15552,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258756806031,1257258756806031,1,37289,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258760806228,1257258760806228,1,7668,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258764806614,1257258764806614,1,14848,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258768806975,1257258768806975,1,33246,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258772807327,1257258772807327,1,14454,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258776807674,1257258776807674,1,47324,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258780808033,1257258780808033,1,56270,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258784808379,1257258784808379,1,41626,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258788808712,1257258788808712,1,40713,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258792809073,1257258813870967,5,21671,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258796809390,1257258796809390,1,30264,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258800809753,1257258800809897,2,7016,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258804810086,1257258804810228,2,35427,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258808810504,1257258808810695,2,40612,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258812810792,1257258812810935,2,25405,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258816811145,1257258816811145,1,3642,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257258820811535,1257258842871610,5,19756,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258824811950,1257258824812095,2,44077,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257258828812330,1257258828812477,2,18065,80,invalid,incomplete_no_ack
16.16.174.14,172.28.4.7,1257264547791705,1257264547791705,1,7476,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264547791800,1257264547791800,1,40253,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264551792038,1257264551792038,1,39959,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264555792297,1257264555792297,1,11029,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264559792724,1257264559792724,1,39886,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264563792829,1257264563792829,1,27104,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264567795185,1257264567795185,1,34627,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264571795523,1257264571795523,1,57260,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264575795679,1257264575795679,1,4380,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264579796069,1257264601846924,13,26782,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264583796163,1257264593450762,10,46718,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264587796460,1257264587796460,1,38518,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264591796810,1257264613251280,13,8604,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264595796966,1257264606051003,10,22424,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264599797237,1257264602850729,7,43151,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264603797515,1257264603797515,1,11965,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257264607797785,1257264617651922,10,49812,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264611798072,1257264621651618,10,20675,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264615798357,1257264625451679,10,34629,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264619798620,1257264630047922,10,58434,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264623798879,1257264632852440,10,27711,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264627799135,1257264638051918,10,8581,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264631799385,1257264642251047,8,52153,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257264635799700,1257264729453017,9,38363,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257273989831805,1257273989831805,1,56479,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257273989832076,1257273989832076,1,25652,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257273993832467,1257273993832467,1,15786,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257273997832746,1257274019048612,13,8371,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257274001833047,1257274001833047,1,45585,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274005839389,1257274005839389,1,28363,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274009839647,1257274031649606,13,19804,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257274013839956,1257274013839956,1,34110,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274017840254,1257274027249180,10,33778,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257274021840551,1257274021840551,1,56067,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274025840830,1257274025840830,1,40962,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274029841118,1257274051251003,13,22423,80,invalid,invalid_ack
16.16.174.14,172.28.4.7,1257274033841396,1257274033841396,1,52188,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274037841838,1257274037841838,1,17120,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274041841946,1257274041841946,1,6981,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274045842228,1257274045842228,1,12765,80,invalid,incomplete_no_synack
16.16.174.14,172.28.4.7,1257274049842509,1257274095049678,14,14976,80,invalid,invalid_ack
