src,dst,st,et,p,sp,dp,ct,ir
172.28.27.31,64.180.1.1,1257259157867293,1257259158938954,19,52297,25,abortive,
64.180.1.1,172.28.27.31,1257259157869736,1257259157869887,2,50386,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259158890443,1257259159991751,19,49678,25,abortive,
64.180.1.1,172.28.27.31,1257259158892635,1257259158892786,2,42095,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259159927585,1257259160973751,19,36715,25,abortive,
64.180.1.1,172.28.27.31,1257259159930065,1257259159930214,2,58377,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259160954425,1257259161986438,19,52601,25,abortive,
64.180.1.1,172.28.27.31,1257259160956701,1257259160956852,2,56108,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259164078655,1257259168851183,19,52002,25,abortive,
64.180.1.1,172.28.27.31,1257259164081232,1257259164081384,2,40623,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259165106978,1257259168841712,19,58448,25,abortive,
64.180.1.1,172.28.27.31,1257259165109471,1257259165109622,2,40982,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259166126973,1257259168843958,19,47714,25,abortive,
64.180.1.1,172.28.27.31,1257259166129412,1257259166129587,2,58824,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259167147168,1257259168841860,19,34902,25,abortive,
64.180.1.1,172.28.27.31,1257259167149532,1257259167149686,2,39620,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259168175384,1257259170549524,21,46888,25,abortive,
64.180.1.1,172.28.27.31,1257259168177881,1257259168178068,2,54688,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259171008465,1257259172074490,19,33677,25,abortive,
64.180.1.1,172.28.27.31,1257259171010946,1257259171011098,2,59665,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259176212796,1257259177325953,19,41169,25,abortive,
64.180.1.1,172.28.27.31,1257259176215526,1257259176215746,2,59039,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259188801369,1257259189866907,19,52438,25,abortive,
64.180.1.1,172.28.27.31,1257259188803951,1257259188804171,2,38937,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259189820470,1257259190886035,19,57490,25,abortive,
64.180.1.1,172.28.27.31,1257259189822893,1257259189823046,2,34945,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259190849087,1257259191958503,19,35585,25,abortive,
64.180.1.1,172.28.27.31,1257259190851755,1257259190851924,2,46133,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259191893102,1257259193257618,19,48719,25,abortive,
64.180.1.1,172.28.27.31,1257259191899863,1257259191900054,2,34417,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259192934336,1257259194110542,19,55092,25,abortive,
64.180.1.1,172.28.27.31,1257259192964755,1257259192964961,2,46091,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259198131564,1257259199180588,19,48617,25,abortive,
64.180.1.1,172.28.27.31,1257259198134588,1257259198134774,2,54021,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259202271396,1257259203352472,19,42621,25,abortive,
64.180.1.1,172.28.27.31,1257259202273877,1257259202274042,2,37450,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259206507473,1257259207609089,19,56595,25,abortive,
64.180.1.1,172.28.27.31,1257259206509883,1257259206510030,2,40246,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257259207583347,1257259208698014,19,52759,25,abortive,
64.180.1.1,172.28.27.31,1257259207585828,1257259207586018,2,40730,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283626823211,1257283627915928,19,57170,25,abortive,
64.180.1.1,172.28.27.31,1257283626825595,1257283626825745,2,35312,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283627859707,1257283629013359,19,45195,25,abortive,
64.180.1.1,172.28.27.31,1257283627862319,1257283627862468,2,44340,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283629907553,1257283630964456,19,39980,25,abortive,
64.180.1.1,172.28.27.31,1257283629909963,1257283629910111,2,51495,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283630937827,1257283632014551,19,55971,25,abortive,
64.180.1.1,172.28.27.31,1257283630940220,1257283630940370,2,54306,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283631967652,1257283633024145,19,57301,25,abortive,
64.180.1.1,172.28.27.31,1257283631970057,1257283631970215,2,58618,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283638220859,1257283639316995,19,43568,25,abortive,
64.180.1.1,172.28.27.31,1257283638223358,1257283638223510,2,45056,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283639256891,1257283640297267,19,33672,25,abortive,
64.180.1.1,172.28.27.31,1257283639259195,1257283639259346,2,47428,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283640300382,1257283641390098,19,41898,25,abortive,
64.180.1.1,172.28.27.31,1257283640302895,1257283640303044,2,37384,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283641352874,1257283642396088,19,57575,25,abortive,
64.180.1.1,172.28.27.31,1257283641355230,1257283641355380,2,54172,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283642375520,1257283643434089,19,53355,25,abortive,
64.180.1.1,172.28.27.31,1257283642377935,1257283642378083,2,40132,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283643406636,1257283644491421,19,49743,25,abortive,
64.180.1.1,172.28.27.31,1257283643409085,1257283643409234,2,40166,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283644442610,1257283645550293,19,58122,25,abortive,
64.180.1.1,172.28.27.31,1257283644445005,1257283644445154,2,60007,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283648672491,1257283649760047,19,34005,25,abortive,
64.180.1.1,172.28.27.31,1257283648674860,1257283648675009,2,46499,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283649735891,1257283650782738,19,43558,25,abortive,
64.180.1.1,172.28.27.31,1257283649738266,1257283649738413,2,45953,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283652831588,1257283653896938,19,59722,25,abortive,
64.180.1.1,172.28.27.31,1257283652834002,1257283652834151,2,39654,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283654872114,1257283655942755,19,47065,25,abortive,
64.180.1.1,172.28.27.31,1257283654874499,1257283654874648,2,50764,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283661065050,1257283662998107,21,37407,25,abortive,
64.180.1.1,172.28.27.31,1257283661068479,1257283661068625,2,34738,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283663785074,1257283664957086,19,57272,25,abortive,
64.180.1.1,172.28.27.31,1257283663788223,1257283663788371,2,48777,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283665883553,1257283666993315,19,48410,25,abortive,
64.180.1.1,172.28.27.31,1257283665888006,1257283665888157,2,34556,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283671161045,1257283672252904,21,47175,25,abortive,
64.180.1.1,172.28.27.31,1257283671163485,1257283671163633,2,41729,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283672225532,1257283673281924,19,57106,25,abortive,
64.180.1.1,172.28.27.31,1257283672227887,1257283672228034,2,39731,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283674290051,1257283675332753,19,50269,25,abortive,
64.180.1.1,172.28.27.31,1257283674292471,1257283674292623,2,42347,113,invalid,rst_during_handshake
172.28.27.31,64.180.1.1,1257283677389159,1257283678494898,19,55011,25,abortive,
