src,dst,st,et,p,sp,dp,ct,ir
6.231.114.20,172.28.4.7,1257257888730744,1257257910882604,13,10173,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257888730806,1257257898481899,10,29878,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257892728997,1257257914879327,13,49807,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257896727184,1257257918684036,13,4690,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257900725401,1257257910081954,10,27874,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257904723613,1257257915082073,10,28600,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257908721984,1257257908721984,1,1935,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257912720172,1257257921882502,10,23033,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257916718280,1257257916718280,1,16130,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257920716511,1257257920716511,1,5493,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257924714750,1257257924714750,1,13019,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257928712999,1257257928712999,1,59356,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257932711485,1257257932711485,1,15826,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257936709768,1257257936710760,4,3352,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257940707932,1257257961884141,13,29722,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257944706200,1257257967283217,13,52361,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257948704505,1257257970883378,13,21820,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257952702825,1257257952702825,1,54557,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257956701297,1257257956701297,1,59325,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257257960699440,1257257969883925,10,59495,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257964697707,1257257974283547,10,22585,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257968696006,1257257978883670,10,1102,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257972694495,1257257994483104,9,22137,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257257976692634,1257257998483201,7,4030,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257258695712862,1257258706268563,8,22971,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257258695713031,1257258695713931,4,51044,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257258699713287,1257258722068907,7,34036,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257258703713650,1257258725868491,7,54386,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257258707713939,1257258729669077,5,13601,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258711714409,1257258722068904,4,10949,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258715714732,1257258719868864,3,22636,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258719714986,1257258729869102,4,58180,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258723715120,1257258745069409,5,48285,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258727715596,1257258749869528,5,55505,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258731715776,1257258741668140,4,51617,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258735716104,1257258758269746,5,8989,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258739716444,1257258760869805,5,7684,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258743716825,1257258747469481,3,50713,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258747717186,1257258758069713,4,44152,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258751717680,1257258761669786,4,48755,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258755717903,1257258766269898,4,26367,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258759718258,1257258781670245,5,11688,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258763718660,1257258773270059,4,28222,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258767719053,1257258777870159,4,37988,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258771719382,1257258771719528,2,18015,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258775719739,1257258775719883,2,7430,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258779720125,1257258779720271,2,5859,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257258783720470,1257258783720470,1,35750,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257264502710357,1257264523846420,11,59793,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257264502710433,1257264513049033,10,34927,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257264506710659,1257264528646505,9,32815,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257264510711053,1257264520446316,8,16671,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257264514711127,1257264537046711,7,7975,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257264518711303,1257264518711303,1,30886,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257264522711493,1257264533046613,4,19796,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264526711684,1257264526711830,2,40648,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264530711984,1257264540246781,4,19552,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264534712094,1257264556047120,5,8078,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264538712316,1257264561047267,5,21088,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264542712546,1257264564247329,5,21381,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264546712749,1257264569049431,5,34957,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264550712979,1257264560447217,4,2531,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264554713224,1257264554713224,1,5787,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257264558713484,1257264558713484,1,60808,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257264562713761,1257264584049794,5,39308,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264566714026,1257264589249885,5,57103,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264570716324,1257264593049952,5,22657,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264574716595,1257264574716737,2,11212,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264578716876,1257264578717021,2,12263,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264582717136,1257264582717294,2,56748,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264586717396,1257264586717540,2,44196,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257264590717653,1257264590717799,2,26242,80,invalid,incomplete_no_ack
6.231.114.20,172.28.4.7,1257273944701619,1257273967043206,13,18833,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273944701687,1257273967043378,13,50390,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273948701912,1257273958441654,10,8712,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273952702129,1257273973842043,13,44058,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273956702340,1257273978840710,13,13750,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273960702569,1257273960702569,1,32231,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257273964702820,1257273964702820,1,5028,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257273968703078,1257273978442897,10,47585,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273972703307,1257273972703307,1,19055,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257273976703544,1257273976703544,1,37430,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257273980703793,1257273990442066,10,45431,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273984704231,1257274006051404,13,5412,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273988704508,1257273988704508,1,18623,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257273992704630,1257274002044541,10,27341,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257273996705050,1257274019049299,13,59769,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257274000705384,1257274000705384,1,31711,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257274004705748,1257274004705748,1,4603,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257274008711974,1257274030649070,13,54140,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257274012712307,1257274022249093,10,21025,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257274016712452,1257274016712452,1,10100,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257274020712737,1257274043048518,11,45010,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257274024713037,1257274034449046,10,31486,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257274028713348,1257274050448707,9,19971,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257274032713653,1257274032713653,1,26067,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275908676506,1257275930603942,13,40375,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275908676559,1257275930604030,13,7317,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275912676761,1257275922004064,10,2680,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275916676983,1257275937804555,13,55678,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275920677204,1257275942804929,13,39818,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275924677582,1257275924677582,1,44137,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275928677728,1257275928677728,1,37806,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275932677979,1257275932677979,1,43404,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275936678317,1257275946405114,10,18666,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275940678580,1257275940678580,1,55531,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275944678674,1257275966005075,13,51506,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275948679067,1257275970805150,13,34622,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275952679246,1257275952679246,1,59882,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275956679601,1257275956679601,1,9496,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275960679806,1257275960679806,1,2569,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275964680061,1257275974205357,10,47020,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275968680366,1257275968680366,1,17908,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275972680714,1257275972680714,1,28407,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275976681044,1257275999006497,13,57582,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275980681376,1257276003004786,11,36637,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275984681686,1257275994205284,10,26002,80,invalid,invalid_ack
6.231.114.20,172.28.4.7,1257275988682097,1257275988682097,1,45067,80,invalid,incomplete_no_synack
6.231.114.20,172.28.4.7,1257275992682360,1257276014205026,9,17950,80,invalid,invalid_ack
