src,dst,st,et,p,sp,dp,ct,ir
172.28.3.248,66.200.1.1,1257265204764176,1257265205790049,19,35949,25,abortive,
66.200.1.1,172.28.3.248,1257265204766685,1257265204766836,2,44216,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265206821423,1257265207924123,19,39602,25,abortive,
66.200.1.1,172.28.3.248,1257265206823982,1257265206824133,2,43915,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265209907655,1257265210940482,19,38695,25,abortive,
66.200.1.1,172.28.3.248,1257265209910169,1257265209910326,2,56108,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265210930673,1257265211948121,19,54533,25,abortive,
66.200.1.1,172.28.3.248,1257265210933053,1257265210933214,2,58406,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265215074821,1257265216164667,19,55890,25,abortive,
66.200.1.1,172.28.3.248,1257265215077162,1257265215077310,2,57947,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265224321914,1257265225429864,19,35207,25,abortive,
66.200.1.1,172.28.3.248,1257265224324394,1257265224324546,2,56701,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265227450313,1257265228467959,19,40165,25,abortive,
66.200.1.1,172.28.3.248,1257265227452855,1257265227453004,2,57277,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265242444560,1257265243476868,19,47963,25,abortive,
66.200.1.1,172.28.3.248,1257265242446917,1257265242447067,2,47708,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265246723320,1257265247802847,19,38392,25,abortive,
66.200.1.1,172.28.3.248,1257265246728865,1257265246729066,2,56494,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257265250928575,1257265251969798,19,34027,25,abortive,
66.200.1.1,172.28.3.248,1257265250931150,1257265250931301,2,34345,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257279812294770,1257279814300650,21,39790,25,abortive,
66.200.1.1,172.28.3.248,1257279812297301,1257279812297449,2,47222,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257279857491931,1257279858592767,19,51546,25,abortive,
66.200.1.1,172.28.3.248,1257279857497557,1257279857497705,2,55371,113,invalid,rst_during_handshake
172.28.3.248,66.200.1.1,1257279860630269,1257279861666578,19,44572,25,abortive,
66.200.1.1,172.28.3.248,1257279860632879,1257279860633032,2,48337,113,invalid,rst_during_handshake
