src,dst,st,et,p,sp,dp,ct,ir
172.28.131.186,24.145.1.1,1257259917774152,1257259918800906,19,36411,25,abortive,
24.145.1.1,172.28.131.186,1257259917777841,1257259917778031,2,45437,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259926000973,1257259927019367,19,44931,25,abortive,
24.145.1.1,172.28.131.186,1257259926003462,1257259926003613,2,44823,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259930095754,1257259931212697,19,54701,25,abortive,
24.145.1.1,172.28.131.186,1257259930109078,1257259930109240,2,51069,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259936314038,1257259937329851,19,37004,25,abortive,
24.145.1.1,172.28.131.186,1257259936316468,1257259936316620,2,45826,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259942485273,1257259943629253,19,46289,25,abortive,
24.145.1.1,172.28.131.186,1257259942525555,1257259942525704,2,36937,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259943566281,1257259944660272,19,55685,25,abortive,
24.145.1.1,172.28.131.186,1257259943568743,1257259943568892,2,53521,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259951561973,1257259952591396,19,56778,25,abortive,
24.145.1.1,172.28.131.186,1257259951564592,1257259951564802,2,44498,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259952591997,1257259953729602,19,54731,25,abortive,
24.145.1.1,172.28.131.186,1257259952594432,1257259952594582,2,56295,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259955717758,1257259956856138,19,55420,25,abortive,
24.145.1.1,172.28.131.186,1257259955743964,1257259955744111,2,53468,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257259961007408,1257259962099041,19,52398,25,abortive,
24.145.1.1,172.28.131.186,1257259961010041,1257259961010185,2,58047,113,invalid,rst_during_handshake
172.28.131.186,24.145.1.1,1257263582745694,1257263583773900,19,52283,25,abortive,
