src,dst,st,et,p,sp,dp,ct,ir
172.28.220.39,64.180.1.1,1257259138788481,1257259139837937,19,33243,25,abortive,
64.180.1.1,172.28.220.39,1257259138791779,1257259138791928,2,41829,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259139814927,1257259140842416,19,36871,25,abortive,
64.180.1.1,172.28.220.39,1257259139817557,1257259139817709,2,53457,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259147032566,1257259148167747,19,40565,25,abortive,
64.180.1.1,172.28.220.39,1257259147035374,1257259147035568,2,58931,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259151179557,1257259152256272,19,53995,25,abortive,
64.180.1.1,172.28.220.39,1257259151182273,1257259151182420,2,49629,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259154260956,1257259155323646,19,40949,25,abortive,
64.180.1.1,172.28.220.39,1257259154263330,1257259154263485,2,44762,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259157473642,1257259158598904,19,56566,25,abortive,
64.180.1.1,172.28.220.39,1257259157476305,1257259157476455,2,43967,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259159554727,1257259160647973,19,60867,25,abortive,
64.180.1.1,172.28.220.39,1257259159557174,1257259159557327,2,39530,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259172026335,1257259173160102,19,39091,25,abortive,
64.180.1.1,172.28.220.39,1257259172028681,1257259172028832,2,50364,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259178209892,1257259179245520,19,36603,25,abortive,
64.180.1.1,172.28.220.39,1257259178214112,1257259178214320,2,37502,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259182338789,1257259183467920,19,54010,25,abortive,
64.180.1.1,172.28.220.39,1257259182341420,1257259182341571,2,45051,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259184449370,1257259185470346,19,56326,25,abortive,
64.180.1.1,172.28.220.39,1257259184451745,1257259184451895,2,42209,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257259190712917,1257259191739280,19,49242,25,abortive,
64.180.1.1,172.28.220.39,1257259190715683,1257259190715877,2,51811,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257283615767882,1257283621015370,19,39809,25,abortive,
64.180.1.1,172.28.220.39,1257283615770575,1257283615770723,2,33931,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257283616784834,1257283621812432,21,36595,25,abortive,
64.180.1.1,172.28.220.39,1257283616787274,1257283616787424,2,32957,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257283620822535,1257283622360519,21,50808,25,abortive,
64.180.1.1,172.28.220.39,1257283620825053,1257283620825204,2,46628,113,invalid,rst_during_handshake
172.28.220.39,64.180.1.1,1257283623189731,1257283624570887,19,38588,25,abortive,
64.180.1.1,172.28.220.39,1257283623192211,1257283623192361,2,53541,113,invalid,rst_during_handshake
