src,dst,st,et,p,sp,dp,ct,ir
172.28.27.162,70.98.1.1,1257264468920041,1257264470044358,19,37228,25,abortive,
70.98.1.1,172.28.27.162,1257264468922564,1257264468922717,2,58794,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264470984177,1257264472078750,19,45205,25,abortive,
70.98.1.1,172.28.27.162,1257264470986527,1257264470986677,2,33045,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264472033632,1257264473138197,19,50035,25,abortive,
70.98.1.1,172.28.27.162,1257264472036071,1257264472036233,2,36496,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264473072117,1257264474119608,19,57520,25,abortive,
70.98.1.1,172.28.27.162,1257264473074496,1257264473074643,2,33608,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264475127472,1257264476188587,19,60756,25,abortive,
70.98.1.1,172.28.27.162,1257264475129793,1257264475129940,2,45288,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264478199034,1257264479527806,19,49283,25,abortive,
70.98.1.1,172.28.27.162,1257264478201476,1257264478201627,2,60337,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264480313497,1257264481472231,19,52777,25,abortive,
70.98.1.1,172.28.27.162,1257264480315866,1257264480316055,2,57990,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264485471057,1257264486547303,19,54187,25,abortive,
70.98.1.1,172.28.27.162,1257264485473484,1257264485473633,2,43398,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264492595231,1257264493703922,19,50118,25,abortive,
70.98.1.1,172.28.27.162,1257264492597749,1257264492597898,2,53619,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264496741278,1257264497773028,19,45045,25,abortive,
70.98.1.1,172.28.27.162,1257264496743618,1257264496743767,2,56010,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264499820866,1257264500939582,19,48368,25,abortive,
70.98.1.1,172.28.27.162,1257264499827686,1257264499827847,2,53437,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264502942172,1257264503973112,19,58552,25,abortive,
70.98.1.1,172.28.27.162,1257264502944889,1257264502945041,2,53309,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264503986419,1257264505040973,19,57918,25,abortive,
70.98.1.1,172.28.27.162,1257264503988831,1257264503988979,2,57626,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264509113158,1257264510156807,19,33757,25,abortive,
70.98.1.1,172.28.27.162,1257264509115568,1257264509115730,2,49561,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264510144771,1257264511182259,19,42578,25,abortive,
70.98.1.1,172.28.27.162,1257264510147086,1257264510147236,2,45287,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264513273107,1257264514347679,19,56927,25,abortive,
70.98.1.1,172.28.27.162,1257264513275523,1257264513275711,2,41403,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264514306225,1257264515397902,19,55393,25,abortive,
70.98.1.1,172.28.27.162,1257264514308637,1257264514308787,2,41045,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264515338999,1257264516460037,19,37413,25,abortive,
70.98.1.1,172.28.27.162,1257264515343427,1257264515343629,2,38052,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264520480063,1257264521503599,20,54351,25,abortive,
70.98.1.1,172.28.27.162,1257264520482423,1257264520482574,2,42845,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264522551330,1257264523821427,19,41343,25,abortive,
70.98.1.1,172.28.27.162,1257264522559244,1257264522559393,2,44660,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264523602548,1257264524623843,19,42874,25,abortive,
70.98.1.1,172.28.27.162,1257264523604843,1257264523604990,2,48072,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264524625243,1257264525709624,19,44707,25,abortive,
70.98.1.1,172.28.27.162,1257264524627701,1257264524627850,2,35458,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264534882542,1257264535983827,19,56350,25,abortive,
70.98.1.1,172.28.27.162,1257264534885610,1257264534885820,2,60612,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264535919092,1257264537054646,19,48223,25,abortive,
70.98.1.1,172.28.27.162,1257264535922007,1257264535922155,2,49626,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264537005269,1257264538220720,19,37476,25,abortive,
70.98.1.1,172.28.27.162,1257264537007700,1257264537007850,2,46275,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264538052261,1257264539203119,19,36581,25,abortive,
70.98.1.1,172.28.27.162,1257264538054612,1257264538054776,2,60330,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264541182841,1257264542329677,21,37814,25,abortive,
70.98.1.1,172.28.27.162,1257264541185288,1257264541185466,2,44064,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264544305778,1257264545404357,19,53390,25,abortive,
70.98.1.1,172.28.27.162,1257264544308135,1257264544308309,2,60034,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264545328683,1257264546486072,19,58982,25,abortive,
70.98.1.1,172.28.27.162,1257264545331021,1257264545331169,2,44904,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264547428403,1257264548456217,21,39180,25,abortive,
70.98.1.1,172.28.27.162,1257264547431045,1257264547431231,2,51477,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264548466431,1257264549564393,19,39606,25,abortive,
70.98.1.1,172.28.27.162,1257264548468898,1257264548469072,2,47218,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264550536841,1257264551802466,19,52705,25,abortive,
70.98.1.1,172.28.27.162,1257264550539253,1257264550539401,2,55534,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264552647850,1257264553689130,19,43060,25,abortive,
70.98.1.1,172.28.27.162,1257264552650502,1257264552650699,2,55039,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264554702462,1257264555791271,19,42753,25,abortive,
70.98.1.1,172.28.27.162,1257264554704930,1257264554705081,2,39511,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264555729266,1257264556812841,19,41647,25,abortive,
70.98.1.1,172.28.27.162,1257264555731737,1257264555731927,2,39985,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264556758835,1257264557944356,19,56168,25,abortive,
70.98.1.1,172.28.27.162,1257264556761233,1257264556761381,2,33910,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264558836677,1257264559898740,19,45457,25,abortive,
70.98.1.1,172.28.27.162,1257264558839032,1257264558839184,2,34265,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264559863138,1257264561062239,21,37134,25,abortive,
70.98.1.1,172.28.27.162,1257264559865556,1257264559865706,2,59115,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264561994311,1257264567323908,21,53247,25,abortive,
70.98.1.1,172.28.27.162,1257264561997064,1257264561997213,2,45030,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264566704096,1257264567776377,19,53666,25,abortive,
70.98.1.1,172.28.27.162,1257264566706600,1257264566708791,2,57276,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264568783066,1257264570080768,19,56146,25,abortive,
70.98.1.1,172.28.27.162,1257264568785605,1257264568785754,2,55325,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264573997082,1257264575030470,19,58405,25,abortive,
70.98.1.1,172.28.27.162,1257264573999417,1257264573999569,2,55291,113,invalid,rst_during_handshake
172.28.27.162,70.98.1.1,1257264576085365,1257264577136564,19,56213,25,abortive,
