src,dst,st,et,p,sp,dp,ct,ir
172.28.212.131,70.98.1.1,1257259992905006,1257259994157726,21,44752,25,abortive,
70.98.1.1,172.28.212.131,1257259992921889,1257259992922067,2,56874,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257259995033712,1257259996091565,19,51781,25,abortive,
70.98.1.1,172.28.212.131,1257259995036142,1257259995036297,2,44742,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257259997119853,1257259998301675,19,54484,25,abortive,
70.98.1.1,172.28.212.131,1257259997122202,1257259997122352,2,50072,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260003301465,1257260004424347,19,53941,25,abortive,
70.98.1.1,172.28.212.131,1257260003312218,1257260003312369,2,34676,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260010522562,1257260011546385,19,50798,25,abortive,
70.98.1.1,172.28.212.131,1257260010524953,1257260010525101,2,56989,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260012562101,1257260013585195,19,41015,25,abortive,
70.98.1.1,172.28.212.131,1257260012564476,1257260012564625,2,54098,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260013584881,1257260014604188,19,51542,25,abortive,
70.98.1.1,172.28.212.131,1257260013587491,1257260013587641,2,46485,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260016674029,1257260017823413,19,39716,25,abortive,
70.98.1.1,172.28.212.131,1257260016701076,1257260016701224,2,34612,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260024982685,1257260031216752,21,51922,25,abortive,
70.98.1.1,172.28.212.131,1257260024985266,1257260024985451,2,55469,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260031255733,1257260032349831,19,39266,25,abortive,
70.98.1.1,172.28.212.131,1257260031258207,1257260031258355,2,35958,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260034408083,1257260035484791,19,35597,25,abortive,
70.98.1.1,172.28.212.131,1257260034410504,1257260034410642,2,58224,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260035446199,1257260036506011,19,47425,25,abortive,
70.98.1.1,172.28.212.131,1257260035448642,1257260035448799,2,45050,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260040637214,1257260042759665,21,59787,25,abortive,
70.98.1.1,172.28.212.131,1257260040639747,1257260040639896,2,59810,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260041669933,1257260042866410,19,58904,25,abortive,
70.98.1.1,172.28.212.131,1257260041672835,1257260041672988,2,41300,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260047978064,1257260049006681,19,45898,25,abortive,
70.98.1.1,172.28.212.131,1257260047980385,1257260047980534,2,32829,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260051065362,1257260052316576,19,55523,25,abortive,
70.98.1.1,172.28.212.131,1257260051074171,1257260051074326,2,51541,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260053224489,1257260054323049,19,60315,25,abortive,
70.98.1.1,172.28.212.131,1257260053226851,1257260053226998,2,48439,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260054294514,1257260055355723,19,40855,25,abortive,
70.98.1.1,172.28.212.131,1257260054297021,1257260054297170,2,59688,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260056361885,1257260057423925,19,37516,25,abortive,
70.98.1.1,172.28.212.131,1257260056364217,1257260056364367,2,55944,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260057391111,1257260058534410,19,49113,25,abortive,
70.98.1.1,172.28.212.131,1257260057393612,1257260057393763,2,60456,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260058451351,1257260059506499,19,60333,25,abortive,
70.98.1.1,172.28.212.131,1257260058453775,1257260058453924,2,40782,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260062558635,1257260063747371,19,57494,25,abortive,
70.98.1.1,172.28.212.131,1257260062561369,1257260062568523,2,56535,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260063596579,1257260064732949,21,54366,25,abortive,
70.98.1.1,172.28.212.131,1257260063598855,1257260063599006,2,43889,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257260064685181,1257260065750249,19,59123,25,abortive,
70.98.1.1,172.28.212.131,1257260064688029,1257260064688182,2,54172,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257263632050363,1257263633120233,19,54112,25,abortive,
70.98.1.1,172.28.212.131,1257263632052856,1257263632053051,2,55899,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257263635161623,1257263640464673,21,48786,25,abortive,
70.98.1.1,172.28.212.131,1257263635163981,1257263635164131,2,51529,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257263641380018,1257263642491942,19,58937,25,abortive,
70.98.1.1,172.28.212.131,1257263641383184,1257263641383366,2,51639,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257263643452649,1257263644558588,19,46076,25,abortive,
70.98.1.1,172.28.212.131,1257263643455004,1257263643455153,2,60201,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257263647641273,1257263648733369,19,40949,25,abortive,
70.98.1.1,172.28.212.131,1257263647643657,1257263647643807,2,50373,113,invalid,rst_during_handshake
172.28.212.131,70.98.1.1,1257263658031658,1257263659071333,19,54274,25,abortive,
70.98.1.1,172.28.212.131,1257263658034160,1257263658034340,2,35421,113,invalid,rst_during_handshake
