src,dst,st,et,p,sp,dp,ct,ir
172.28.194.173,24.145.1.1,1257260099813724,1257260100939602,19,39574,25,abortive,
24.145.1.1,172.28.194.173,1257260099816331,1257260099816481,2,57043,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260108056635,1257260109106516,19,41272,25,abortive,
24.145.1.1,172.28.194.173,1257260108059159,1257260108059312,2,47922,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260135494617,1257260136522524,19,56421,25,abortive,
24.145.1.1,172.28.194.173,1257260135497038,1257260135497191,2,41736,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260136519240,1257260137544086,19,53155,25,abortive,
24.145.1.1,172.28.194.173,1257260136521844,1257260136522031,2,34354,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260138570794,1257260139592012,19,43200,25,abortive,
24.145.1.1,172.28.194.173,1257260138573230,1257260138573417,2,38996,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260143713351,1257260144784439,19,35154,25,abortive,
24.145.1.1,172.28.194.173,1257260143722415,1257260143722581,2,33421,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260166996975,1257260168058038,19,52697,25,abortive,
24.145.1.1,172.28.194.173,1257260166999565,1257260166999714,2,48023,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260172132666,1257260173372155,19,40240,25,abortive,
24.145.1.1,172.28.194.173,1257260172134938,1257260172135097,2,58591,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260188593462,1257260189661275,19,48761,25,abortive,
24.145.1.1,172.28.194.173,1257260188596004,1257260188596194,2,40851,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260189613897,1257260190683277,19,44606,25,abortive,
24.145.1.1,172.28.194.173,1257260189616368,1257260189616516,2,35400,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260190652023,1257260191718394,19,51608,25,abortive,
24.145.1.1,172.28.194.173,1257260190654386,1257260190654547,2,60794,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260207656290,1257260208782871,19,51725,25,abortive,
24.145.1.1,172.28.194.173,1257260207701864,1257260207702017,2,42647,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260212891070,1257260213920664,19,45352,25,abortive,
24.145.1.1,172.28.194.173,1257260212893383,1257260212893530,2,38489,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260238712526,1257260239753977,19,56616,25,abortive,
24.145.1.1,172.28.194.173,1257260238715027,1257260238715197,2,47090,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260248135350,1257260249179627,19,57728,25,abortive,
24.145.1.1,172.28.194.173,1257260248137774,1257260248137922,2,33239,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260252246993,1257260253273476,19,34547,25,abortive,
24.145.1.1,172.28.194.173,1257260252249399,1257260252249549,2,53099,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260256322192,1257260257341384,19,53200,25,abortive,
24.145.1.1,172.28.194.173,1257260256324623,1257260256324774,2,52382,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260261454793,1257260262597634,19,50608,25,abortive,
24.145.1.1,172.28.194.173,1257260261457427,1257260261457614,2,36455,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260270778361,1257260271820461,19,38956,25,abortive,
24.145.1.1,172.28.194.173,1257260270782112,1257260270782305,2,47243,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260273876865,1257260274907315,19,50838,25,abortive,
24.145.1.1,172.28.194.173,1257260273879292,1257260273879441,2,44605,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260276952821,1257260277973856,19,56318,25,abortive,
24.145.1.1,172.28.194.173,1257260276955379,1257260276955531,2,37317,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260280032966,1257260281093305,19,46389,25,abortive,
24.145.1.1,172.28.194.173,1257260280035932,1257260280036120,2,39027,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260283110226,1257260285402497,19,42136,25,abortive,
24.145.1.1,172.28.194.173,1257260283112733,1257260283112882,2,41185,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260298587442,1257260299770213,19,48054,25,abortive,
24.145.1.1,172.28.194.173,1257260298608853,1257260298609004,2,51661,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260301775531,1257260302792796,19,38140,25,abortive,
24.145.1.1,172.28.194.173,1257260301778290,1257260301778461,2,52746,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260305862562,1257260306883350,19,51490,25,abortive,
24.145.1.1,172.28.194.173,1257260305864966,1257260305865117,2,49918,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260313019458,1257260314071645,19,47290,25,abortive,
24.145.1.1,172.28.194.173,1257260313021876,1257260313022030,2,58263,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257260314043698,1257260315145079,19,52055,25,abortive,
24.145.1.1,172.28.194.173,1257260314059058,1257260314059209,2,39425,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263719760881,1257263721471739,21,58969,25,abortive,
24.145.1.1,172.28.194.173,1257263719763670,1257263719763815,2,52863,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263722417658,1257263723502646,19,36183,25,abortive,
24.145.1.1,172.28.194.173,1257263722420623,1257263722420818,2,51779,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263733883312,1257263735009892,19,47387,25,abortive,
24.145.1.1,172.28.194.173,1257263733886032,1257263733886207,2,55206,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263749422894,1257263750453550,19,49354,25,abortive,
24.145.1.1,172.28.194.173,1257263749425223,1257263749425374,2,55518,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263752505476,1257263753648005,19,53940,25,abortive,
24.145.1.1,172.28.194.173,1257263752519873,1257263752520068,2,40637,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263753583958,1257263754685464,19,54496,25,abortive,
24.145.1.1,172.28.194.173,1257263753592483,1257263753592631,2,46750,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263778075635,1257263779106127,19,46641,25,abortive,
24.145.1.1,172.28.194.173,1257263778078085,1257263778078238,2,40588,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263789497526,1257263790519964,19,48716,25,abortive,
24.145.1.1,172.28.194.173,1257263789500673,1257263789500969,2,57860,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263794616726,1257263795658645,19,34738,25,abortive,
24.145.1.1,172.28.194.173,1257263794619386,1257263794619566,2,60457,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263801902868,1257263802941685,19,50308,25,abortive,
24.145.1.1,172.28.194.173,1257263801905385,1257263801905533,2,33964,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263802928240,1257263803949733,19,54306,25,abortive,
24.145.1.1,172.28.194.173,1257263802930658,1257263802930805,2,45082,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263804978516,1257263810285892,19,50880,25,abortive,
24.145.1.1,172.28.194.173,1257263804980926,1257263804981077,2,54511,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263805997983,1257263810285630,19,53117,25,abortive,
24.145.1.1,172.28.194.173,1257263806000475,1257263806000628,2,46867,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263822440498,1257263823698253,19,34894,25,abortive,
24.145.1.1,172.28.194.173,1257263822443361,1257263822443511,2,46574,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257263823466450,1257263824557047,19,53783,25,abortive,
24.145.1.1,172.28.194.173,1257263823468984,1257263823469134,2,51316,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257327215477340,1257327216498896,19,48836,25,abortive,
24.145.1.1,172.28.194.173,1257327215479849,1257327215479997,2,41640,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257327217528475,1257327218566348,19,34070,25,abortive,
24.145.1.1,172.28.194.173,1257327217530976,1257327217531125,2,55139,113,invalid,rst_during_handshake
172.28.194.173,24.145.1.1,1257327234119842,1257327235179980,19,50317,25,abortive,
